ref2957	Bacteria;Deinococcota;Deinococci;Thermales;Thermaceae;Thermus;scotoductus;
ref2958	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Terrabacter;ginsenosidimutans;
ref2959	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Aeribacillus;pallidus;
ref2960	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Grimontia;hollisae;
ref2961	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Rhodanobacter;panaciterrae;
ref2962	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;daechungensis;
ref2963	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;granulomatis;
ref2964	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Rhodanobacter;ginsenosidimutans;
ref2965	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;spanius;
ref2966	Bacteria;Cyanobacteriota;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;Chamaesiphon PCC-7430;subglobosus;
ref2967	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;filamentus;
ref2968	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;intestinalis;
ref2969	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Gallibacterium;
ref2970	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;vallis;
ref2971	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Tolypothrix;
ref2972	Bacteria;Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas;
ref2973	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;rupiensis;
ref2974	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium;indicum;
ref2975	Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;adiacens;
ref2976	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;
ref2977	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Planococcus;antarcticus;
ref2978	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Psychromonadaceae;Psychromonas;ingrahamii;
ref2979	Bacteria;Cyanobacteriota;Cyanobacteriia;Synechococcales;Cyanobiaceae;Synechococcus CC9902;
ref2980	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Kordia;
ref2981	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella;waksmanii;
ref2982	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;
ref2983	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Azospira;
ref2984	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Spirabiliibacterium;
ref2985	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Gallibacterium;melopsittaci;
ref2986	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Avibacterium;
ref2987	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella;fidelis;
ref2988	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Actinobacillus;anseriformium;
ref2989	Bacteria;Pseudomonadota;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Neomegalonemataceae;Neomegalonema;perideroedes;
ref2990	Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Family XI;W5053;
ref2991	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Oerskovia;jenensis;
ref2992	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;aeschlimannii;
ref2993	Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;flexile;
ref2994	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Oerskovia;paurometabola;
ref2995	Bacteria;Bacillota;Sulfobacillia;Sulfobacillales;Sulfobacillaceae;Sulfobacillus;thermosulfidooxidans;
ref2996	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobium;ferrooxidans;
ref2997	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;appendicis;
ref2998	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;AB1;
ref2999	Bacteria;Bacillota;Natranaerobiia;Natranaerobiales;Natranaerobiaceae;Natranaerobius;trueperi;
ref3000	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;atypicus;
ref3001	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceicoccus;
ref3002	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;thermophilus;
ref3003	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;obeum;
ref3004	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;methylovorum;
ref3005	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Virgibacillus;necropolis;
ref3006	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Rodentibacter;ratti;
ref3007	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Nocardiaceae;Gordonia;westfalica;
ref3008	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;humireducens;
ref3009	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Alkanibacter;difficilis;
ref3010	Bacteria;Bacillota;Bacilli;Mycoplasmatales;Mycoplasmataceae;Mesoplasma;grammopterae;
ref3011	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Aromatoleum;
ref3012	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae;Prosthecomicrobium;pneumaticum;
ref3013	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Octadecabacter;arcticus;
ref3014	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;hainanense;
ref3015	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;psychraerophilum;
ref3016	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;acidiphilum;
ref3017	Bacteria;Bacillota;Thermoanaerobacteria;Thermoanaerobacterales;Thermoanaerobacteraceae;Caldanaerobius;zeae;
ref3018	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Magnetospirillaceae;Magnetospirillum;
ref3019	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Nocardiaceae;Nocardia;veterana;
ref3020	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;oleae;
ref3021	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Pasteurella;
ref3022	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Roseicyclus;
ref3023	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Xanthomonas;citri;
ref3024	Bacteria;Bacillota;Bacilli;Brevibacillales;Brevibacillaceae;Brevibacillus;limnophilus;
ref3025	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Thauera;aromatica;
ref3026	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Litoreibacter;arenae;
ref3027	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Lutimaribacter;saemankumensis;
ref3028	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia;xyli;
ref3029	Bacteria;Bacillota;Natranaerobiia;Natranaerobiales;Natranaerobiaceae;Natronovirga;wadinatrunensis;
ref3030	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;[Renibacterium] salmoninarum group;salmoninarum;
ref3031	Archaea;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barossii;
ref3032	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;tumbae;
ref3033	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora;citrea;
ref3034	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Aeriscardovia;aeriphila;
ref3035	Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanolacinia;petrolearia;
ref3036	Bacteria;Bacillota;Desulfotomaculia;Carboxydothermales;Carboxydothermaceae;Carboxydothermus;ferrireducens;
ref3037	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;hispalense;
ref3038	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Glaciecola;
ref3039	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Gallibacterium;trehalosifermentans;
ref3040	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;
ref3041	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Roseicyclus;mahoneyensis;
ref3042	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;oryzae;
ref3043	Bacteria;Bacillota;Bacilli;Mycoplasmatales;Mycoplasmataceae;Mesoplasma;photuris;
ref3044	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;siganidrum;
ref3045	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Sedimenticolaceae;
ref3046	Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira;mayottensis;
ref3047	Archaea;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;zilligii;
ref3048	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;xerosis;
ref3049	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta;
ref3050	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Kaistiaceae;Kaistia;
ref3051	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Thauera;aminoaromatica;
ref3052	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Arachnia;
ref3053	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;stellifer;
ref3054	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;rosea;
ref3055	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Thauera;phenylacetica;
ref3056	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;
ref3057	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Pseudahrensia;
ref3058	Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;congolense;
ref3059	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Ursidibacter;arcticus;
ref3060	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;lactis;
ref3061	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Nocardiopsidaceae;Nocardiopsis;salina;
ref3062	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;insidiosa;
ref3063	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Croceitalea;marina;
ref3064	Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Soehngenia;
ref3065	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavirhabdus;
ref3066	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium;cosmeticum;
ref3067	Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Salinicoccus;roseus;
ref3068	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Phaeobacter;inhibens;
ref3069	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;pacificus;
ref3070	Bacteria;Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus;fluvialis;
ref3071	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;terrae;
ref3072	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;metallidurans;
ref3073	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Nocardiopsidaceae;Nocardiopsis;xinjiangensis;
ref3074	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;monumenti;
ref3075	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rubellimicrobium;aerolatum;
ref3076	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Filimonas;
ref3077	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;casei;
ref3078	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Saccharospirillaceae;Saccharospirillum;impatiens;
ref3079	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;albogriseolus;
ref3080	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;huttiense;
ref3081	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;caeni;
ref3082	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;gandavensis;
ref3083	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;rubneri;
ref3084	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Megamonas;rupellensis;
ref3085	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;colihominis;
ref3086	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;mirabilis;
ref3087	Bacteria;Bacillota;Clostridia;Eubacteriales;Garciellaceae;Garciella;nitratireducens;
ref3088	Bacteria;Bacillota;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Melghirimyces;thermohalophilus;
ref3089	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;aquimarinus;
ref3090	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;indicum;
ref3091	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Muricauda;marina;
ref3092	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Gallibacterium;group;
ref3093	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Tatumella;morbirosei;
ref3094	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;xuii;
ref3095	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;
ref3096	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;junii;
ref3097	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Parvularcula;lutaonensis;
ref3098	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium;alginatilyticum;
ref3099	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;symbiotica;
ref3100	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;neptunius;
ref3101	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;variicola;
ref3102	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;tasmaniensis;
ref3103	Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;urinaeequi;
ref3104	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;chironomi;
ref3105	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;chagasii;
ref3106	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Virgibacillus;carmonensis;
ref3107	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paraphaeobacter;pallidus;
ref3108	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;haemolyticus;
ref3109	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Enterovibrio;
ref3110	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Bradyrhizobium;viridifuturi;
ref3111	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Xylella;
ref3112	Bacteria;Pseudomonadota;Gammaproteobacteria;Nitrococcales;Halorhodospiraceae;Halorhodospira;neutriphila;
ref3113	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Muricauda;lutea;
ref3114	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Microbispora;corallina;
ref3115	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Patulibacter;
ref3116	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila;wadsworthia;
ref3117	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;brasiliensis;
ref3118	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Enterovibrio;norvegicus;
ref3119	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Starkeya;
ref3120	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea;cylindroides;
ref3121	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;hominis;
ref3122	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;palustre;
ref3123	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocystis;
ref3124	Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Sporanaerobacter;
ref3125	Bacteria;Bacillota;Thermoanaerobacteria;Caldicellulosiruptorales;Caldicellulosiraptoraceae;Caldicellulosiruptor;owensensis;
ref3126	Archaea;Thermoproteota;Thermoproteia;Desulfurococcales;Pyrodictiaceae;Pyrodictium;delaneyi;
ref3127	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;kanaloae;
ref3128	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Mameliella;alba;
ref3129	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;armeniacus;
ref3130	Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfovectis;
ref3131	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;mulieris;
ref3132	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;holmesii;
ref3133	Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;saxobsidens;
ref3134	Archaea;Nanoarchaeota;Nanoarchaeia;Nanoarchaeales;Nanoarchaeaceae;Nanoarchaeum;equitans;
ref3135	Archaea;Thermoproteota;Thermoproteia;Desulfurococcales;Ignicoccaceae;Ignicoccus;hospitalis;
ref3136	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Brachymonas;chironomi;
ref3137	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio;hungatei;
ref3138	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae;Sulfuriferula;plumbiphila;
ref3139	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;denitrificans;
ref3140	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;indoloxydans;
ref3141	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Fuscovulum;
ref3142	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;pacinii;
ref3143	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfotalea;
ref3144	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;humi;
ref3145	Bacteria;Pseudomonadota;Alphaproteobacteria;Kiloniellales;Fodinicurvataceae;Rhodovibrio;sodomensis;
ref3146	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Lonsdalea;
ref3147	Archaea;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;paralvinellae;
ref3148	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;terrae;
ref3149	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;
ref3150	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;althioticus;
ref3151	Archaea;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;
ref3152	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;pasteurianum;
ref3153	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermacoccaceae;Yimella;
ref3154	Bacteria;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulfocicer;
ref3155	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;curtisii;
ref3156	Bacteria;Thermodesulfobacteriota;Candidatus Desulfofervidia;Candidatus Desulfofervidales;Candidatus Desulfofervidaceae;Candidatus Desulfofervidus;auxilii;
ref3157	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;
ref3158	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;anaericanus;
ref3159	Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Caminicellaceae;Caminicella;sporogenes;
ref3160	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;citreum;
ref3161	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Colwelliaceae;Colwellia;demingiae;
ref3162	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfogranum;
ref3163	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas;prydzensis;
ref3164	Bacteria;Aquificota;Aquificia;Aquificales;Aquificaceae;Thermocrinis;
ref3165	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Tianweitania;
ref3166	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;denitrificans;
ref3167	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sediminispirochaeta;smaragdinae;
ref3168	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Marvinbryantia;formatexigens;
ref3169	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;budayi;
ref3170	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Saccharibacillus;
ref3171	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;oceanosedimentum;
ref3172	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Castellaniella;denitrificans;
ref3173	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;damnosus;
ref3174	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylorubrum;rhodesianum;
ref3175	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Nocardiaceae;Williamsia;
ref3176	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Aurantimonas;litoralis;
ref3177	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Ornithobacterium;rhinotracheale;
ref3178	Bacteria;Aquificota;Desulfurobacteriia;Desulfurobacteriales;Desulfurobacteriaceae;Thermovibrio;ruber;
ref3179	Bacteria;Pseudomonadota;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;albertensis;
ref3180	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Dysgonomonas;mossii;
ref3181	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;Pseudohongiella;acticola;
ref3182	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomataceae;Dyadobacter;alkalitolerans;
ref3183	Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;filiformis;
ref3184	Bacteria;Pseudomonadota;Gammaproteobacteria;Arenicellales;Arenicellaceae;Candidatus Thiosymbion;
ref3185	Bacteria;Thermodesulfobacteriota;Syntrophia;Syntrophales;Syntrophaceae;Syntrophus;aciditrophicus;
ref3186	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Falsibacillus;pallidus;
ref3187	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;tegetincola;
ref3188	Bacteria;Bacillota;Moorellia;Moorellales;Moorellaceae;Moorella;glycerini;
ref3189	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;nitritogenes;
ref3190	Bacteria;Aquificota;Aquificia;Aquificales;Aquificaceae;Thermothrix;
